date,kpi,tier,actual_value,rolling_mean,z_score,stl_residual_z,wow_change,mom_change,deviation_pct,direction,flag_a1,flag_a2,flag_a3,method_a_flag,anomaly_flag,anomaly_event,anomaly_kpi,method_b_flag,method_b_score,top_5_features,method_c_flag,yhat,yhat_lower,yhat_upper,votes,confirmed,severity,methods_flagged,anomaly_id,expected_value,direction_suppressed,direction_suppression_reason
2024-11-26,n_orders,1,215.0,204.2857,1.3767,0.4978,0.0591,0.1316,5.24,UP,False,False,False,False,0,,,False,-0.11279,"bounce_rate, seasonal_index, total_spend_usd, economic_index, marketing_pressure",False,224.3001,206.726,242.2354,0,False,NONE,,,204.2857,False,
2024-11-27,n_orders,1,219.0,208.1429,1.4755,0.9048,0.1406,0.0896,5.22,UP,False,False,False,False,0,,,False,-0.07258,"total_clicks, total_impressions, n_reorders, seasonal_index, total_attributed_revenue_usd",False,226.74,210.1476,242.0092,0,False,NONE,,,208.1429,False,
2024-11-28,n_orders,1,213.0,210.4286,0.4597,0.8567,0.0812,0.0704,1.22,UP,False,False,False,False,0,,,False,-0.10264,"economic_index, seasonal_index, avg_session_duration_sec, total_units_sold, total_clicks",False,221.3552,205.4507,238.1573,0,False,NONE,,,210.4286,False,
2024-11-29,n_orders,1,310.0,225.7143,2.2511,5.001,0.5271,0.6146,37.34,UP,False,True,True,True,1,black_friday_spike,revenue,True,0.11493,"avg_order_value_usd, total_revenue_usd, n_orders, n_returns, n_unique_customers",True,221.9312,206.2317,239.0031,3,True,HIGH,"statistical, isolation_forest, prophet",ANO-20241129-ORD,225.7143,True,directionally_invalid: UP change on positive_is_good KPI
2024-11-30,n_orders,1,211.0,226.2857,-0.4116,-0.1187,0.0193,0.1283,-6.76,DOWN,False,False,False,False,0,,,False,-0.10866,"seasonal_index, bounce_rate, n_reorders, economic_index, avg_roas",False,218.8072,201.2385,235.233,0,False,NONE,,,226.2857,False,
2024-12-01,n_orders,1,219.0,227.5714,-0.234,0.5132,0.0429,0.1711,-3.77,DOWN,False,False,False,False,0,,,False,-0.08626,"n_reorders, total_units_sold, seasonal_index, n_unique_customers, economic_index",False,227.5981,209.5466,244.2428,0,False,NONE,,,227.5714,False,
2024-12-02,n_orders,1,268.0,236.4286,0.8305,2.5714,0.301,0.3886,13.35,UP,False,True,True,True,1,cyber_monday_halo,revenue,True,0.03904,"avg_order_value_usd, total_revenue_usd, n_orders, n_returns, avg_session_duration_sec",True,223.0035,206.5451,238.9541,3,True,HIGH,"statistical, isolation_forest, prophet",ANO-20241202-ORD,236.4286,True,directionally_invalid: UP change on positive_is_good KPI
2024-12-03,n_orders,1,210.0,235.7143,-0.6674,-0.0493,-0.0233,0.1053,-10.91,DOWN,False,False,False,False,0,,,False,-0.1007,"seasonal_index, bounce_rate, n_unique_customers, pages_per_session, marketing_pressure",False,219.6331,202.4772,236.395,0,False,NONE,,,235.7143,False,
2024-12-04,n_orders,1,204.0,233.5714,-0.7392,-0.3226,-0.0685,0.0681,-12.66,DOWN,False,False,False,False,0,,,False,-0.08497,"pages_per_session, n_reorders, seasonal_index, total_conversions_marketing, total_clicks",False,211.6198,193.9288,228.853,0,False,NONE,,,233.5714,False,
2024-12-05,n_orders,1,198.0,231.4286,-0.8025,-0.318,-0.0704,0.0051,-14.44,DOWN,False,False,False,False,0,,,False,-0.10794,"seasonal_index, total_impressions, economic_index, n_reorders, marketing_pressure",False,204.8502,188.8123,221.3894,0,False,NONE,,,231.4286,False,
2024-12-06,n_orders,1,190.0,214.2857,-0.9529,-0.471,-0.3871,-0.0104,-11.33,DOWN,False,False,False,False,0,,,False,-0.06156,"bounce_rate, economic_index, seasonal_index, total_impressions, avg_roas",False,197.728,181.1888,214.8551,0,False,NONE,,,214.2857,False,
2024-12-07,n_orders,1,186.0,210.7143,-0.8928,-0.87,-0.1185,-0.0653,-11.73,DOWN,False,False,False,False,0,,,False,-0.06878,"economic_index, seasonal_index, n_unique_customers, total_conversions_marketing, total_clicks",False,192.6211,176.5763,208.0451,0,False,NONE,,,210.7143,False,
2024-12-08,n_orders,1,191.0,206.7143,-0.5553,-0.4344,-0.1279,-0.0104,-7.6,DOWN,False,False,False,False,0,,,False,-0.08576,"total_impressions, seasonal_index, consumer_sentiment, economic_index, total_spend_usd",False,196.2605,179.0475,212.2237,0,False,NONE,,,206.7143,False,
2024-12-09,n_orders,1,192.0,195.8571,-0.45,-0.2665,-0.2836,0.0,-1.97,DOWN,False,False,False,False,0,,,False,-0.08423,"economic_index, seasonal_index, consumer_sentiment, avg_session_duration_sec, avg_roas",False,197.0899,181.4443,213.0925,0,False,NONE,,,195.8571,False,
2024-12-10,n_orders,1,194.0,193.5714,0.0728,-0.3454,-0.0762,0.0052,0.22,UP,False,False,False,False,1,influencer_campaign,new_customers,False,-0.08098,"n_reorders, seasonal_index, economic_index, marketing_pressure, conversion_rate",False,199.7914,183.7556,215.8127,0,False,NONE,,,193.5714,False,
2024-12-11,n_orders,1,200.0,193.0,1.4596,-0.1791,-0.0196,0.0,3.63,UP,False,False,False,False,0,,,False,-0.07101,"avg_discount_pct, marketing_pressure, seasonal_index, conversion_rate, economic_index",False,203.9275,189.3941,219.8745,0,False,NONE,,,193.0,False,
2024-12-12,n_orders,1,200.0,193.2857,1.2944,-0.2431,0.0101,0.005,3.47,UP,False,False,False,False,0,,,False,-0.05954,"avg_discount_pct, marketing_pressure, seasonal_index, conversion_rate, total_units_sold",False,203.8881,187.8873,220.2455,0,False,NONE,,,193.2857,False,
2024-12-13,n_orders,1,201.0,194.8571,1.0835,-0.1806,0.0579,0.0,3.15,UP,False,False,False,False,0,,,False,-0.03624,"avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index, economic_index",False,205.165,188.0305,221.3337,0,False,NONE,,,194.8571,False,
2024-12-14,n_orders,1,208.0,198.0,1.659,-0.2295,0.1183,0.0505,5.05,UP,False,False,False,False,0,,,True,0.00294,"avg_discount_pct, marketing_pressure, total_spend_usd, conversion_rate, pages_per_session",False,210.6815,194.6005,227.3408,1,False,NONE,isolation_forest,,198.0,False,
2024-12-15,n_orders,1,208.0,200.4286,1.229,-0.0428,0.089,0.0505,3.78,UP,False,False,False,False,0,,,False,-0.01941,"avg_discount_pct, marketing_pressure, conversion_rate, n_reorders, avg_session_duration_sec",False,209.5961,192.9047,225.9408,0,False,NONE,,,200.4286,False,
2024-12-16,n_orders,1,204.0,202.1429,0.3729,-0.1372,0.0625,0.0737,0.92,UP,False,False,False,False,0,,,True,0.00255,"avg_discount_pct, total_spend_usd, marketing_pressure, conversion_rate, bounce_rate",False,205.9016,190.244,221.9152,1,False,NONE,isolation_forest,,202.1429,False,
2024-12-17,n_orders,1,203.0,203.4286,-0.124,-0.2715,0.0464,0.0684,-0.21,DOWN,False,False,False,False,0,,,False,-0.03825,"avg_discount_pct, pages_per_session, marketing_pressure, total_spend_usd, conversion_rate",False,205.0095,188.6633,222.1552,0,False,NONE,,,203.4286,False,
2024-12-18,n_orders,1,205.0,204.1429,0.2737,-0.2709,0.025,0.0149,0.42,UP,False,False,False,False,0,,,False,-0.04194,"avg_discount_pct, total_attributed_revenue_usd, marketing_pressure, conversion_rate, avg_roas",False,204.8555,188.7275,222.1452,0,False,NONE,,,204.1429,False,
2024-12-19,n_orders,1,210.0,205.5714,1.3808,-0.1925,0.05,0.0345,2.15,UP,False,False,False,False,0,,,False,-0.02992,"avg_discount_pct, bounce_rate, marketing_pressure, conversion_rate, total_spend_usd",False,209.4258,192.4938,226.6326,0,False,NONE,,,205.5714,False,
2024-12-20,n_orders,1,212.0,207.1429,1.4773,-0.1224,0.0547,0.1042,2.34,UP,False,False,False,False,0,,,False,-0.03143,"avg_discount_pct, total_spend_usd, marketing_pressure, conversion_rate, seasonal_index",False,211.988,196.1671,228.8221,0,False,NONE,,,207.1429,False,
2024-12-21,n_orders,1,214.0,208.0,1.4275,-0.1269,0.0288,0.0863,2.88,UP,False,False,False,False,0,,,False,-0.01459,"avg_discount_pct, marketing_pressure, conversion_rate, bounce_rate, conversions_web",False,212.6725,196.4781,228.9597,0,False,NONE,,,208.0,False,
2024-12-22,n_orders,1,205.0,207.5714,-0.5907,-0.1986,-0.0144,0.0099,-1.24,DOWN,False,False,False,False,0,,,False,-0.06596,"avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index, total_impressions",False,203.5722,187.3413,219.0675,0,False,NONE,,,207.5714,False,
2024-12-23,n_orders,1,198.0,206.7143,-1.5592,-0.3113,-0.0294,-0.0435,-4.22,DOWN,False,False,False,False,0,,,False,-0.05791,"avg_session_duration_sec, bounce_rate, seasonal_index, n_unique_customers, n_reorders",False,196.5552,179.8833,213.6354,0,False,NONE,,,206.7143,False,
2024-12-24,n_orders,1,198.0,206.0,-1.2494,-0.2559,-0.0246,-0.0571,-3.88,DOWN,False,False,False,False,0,,,False,-0.08765,"seasonal_index, consumer_sentiment, total_clicks, avg_session_duration_sec, n_reorders",False,197.2476,182.0129,213.1518,0,False,NONE,,,206.0,False,
2024-12-25,n_orders,1,190.0,203.8571,-1.5676,-0.5756,-0.0732,-0.0777,-6.8,DOWN,False,False,False,False,0,,,False,-0.07004,"total_attributed_revenue_usd, n_reorders, avg_roas, seasonal_index, total_impressions",False,187.6451,171.9354,205.0537,0,False,NONE,,,203.8571,False,
2024-12-26,n_orders,1,199.0,202.2857,-0.3848,-0.2871,-0.0524,-0.0744,-1.62,DOWN,False,False,False,False,0,,,False,-0.02795,"pages_per_session, avg_session_duration_sec, avg_discount_pct, n_reorders, total_clicks",False,196.983,180.3429,211.9704,0,False,NONE,,,202.2857,False,
2024-12-27,n_orders,1,202.0,200.8571,0.1544,-0.0081,-0.0472,-0.0776,0.57,UP,False,False,False,False,0,,,False,-0.02177,"avg_discount_pct, marketing_pressure, conversion_rate, economic_index, seasonal_index",False,200.5193,184.4677,217.7208,0,False,NONE,,,200.8571,False,
2024-12-28,n_orders,1,198.0,198.5714,-0.1239,-0.2504,-0.0748,-0.0704,-0.29,DOWN,False,False,False,False,0,,,False,-0.0437,"total_impressions, total_units_sold, seasonal_index, pages_per_session, avg_discount_pct",False,195.7276,179.1293,212.9715,0,False,NONE,,,198.5714,False,
2024-12-29,n_orders,1,190.0,196.4286,-1.3934,-0.3402,-0.0732,-0.3871,-3.27,DOWN,False,False,False,False,0,,,False,-0.04203,"economic_index, seasonal_index, avg_session_duration_sec, total_spend_usd, bounce_rate",False,187.9118,170.8415,204.8647,0,False,NONE,,,196.4286,False,
2024-12-30,n_orders,1,188.0,195.0,-1.271,-0.2347,-0.0505,-0.109,-3.59,DOWN,False,False,False,False,0,,,False,-0.0737,"n_reorders, economic_index, seasonal_index, pages_per_session, total_stock_on_hand",False,186.6347,169.9137,203.6987,0,False,NONE,,,195.0,False,
2024-12-31,n_orders,1,189.0,193.7143,-0.8218,0.3875,-0.0455,-0.137,-2.43,DOWN,False,False,False,False,0,,,False,-0.07625,"economic_index, seasonal_index, total_conversions_marketing, avg_session_duration_sec, n_reorders",False,188.661,172.8198,206.3772,0,False,NONE,,,193.7143,False,
2025-01-01,n_orders,1,191.0,193.8571,-0.5066,0.3191,0.0053,-0.2873,-1.47,DOWN,False,False,False,False,0,,,False,-0.07253,"total_units_sold, seasonal_index, economic_index, total_impressions, total_conversions_marketing",False,189.462,172.0773,206.512,0,False,NONE,,,193.8571,False,
2025-01-02,n_orders,1,196.0,193.4286,0.4864,0.8266,-0.0151,-0.0667,1.33,UP,False,False,False,False,0,,,False,-0.09845,"seasonal_index, total_spend_usd, economic_index, marketing_pressure, conversion_rate",False,195.1817,178.219,211.5592,0,False,NONE,,,193.4286,False,
2025-01-03,n_orders,1,193.0,192.1429,0.2307,-0.5016,-0.0446,-0.0539,0.45,UP,False,False,False,False,0,,,False,-0.01438,"economic_index, avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index",False,193.1875,176.7982,209.9314,0,False,NONE,,,192.1429,False,
2025-01-04,n_orders,1,193.0,191.4286,0.5693,-0.6109,-0.0253,-0.0253,0.82,UP,False,False,False,False,0,,,False,-0.01683,"total_conversions_marketing, total_clicks, total_attributed_revenue_usd, economic_index, avg_roas",False,192.445,176.4913,208.5096,0,False,NONE,,,191.4286,False,
2025-01-05,n_orders,1,188.0,191.1429,-1.0394,-1.2074,-0.0105,-0.0105,-1.64,DOWN,False,False,False,False,0,,,False,-0.09287,"economic_index, seasonal_index, total_units_sold, n_reorders, n_orders",False,187.8149,171.7726,203.5146,0,False,NONE,,,191.1429,False,
2025-01-06,n_orders,1,190.0,191.4286,-0.5175,0.2742,0.0106,0.0215,-0.75,DOWN,False,False,False,False,0,,,False,-0.06933,"total_impressions, economic_index, seasonal_index, total_spend_usd, total_clicks",False,190.8093,174.8952,205.1634,0,False,NONE,,,191.4286,False,
2025-01-07,n_orders,1,188.0,191.2857,-1.1223,-0.3346,-0.0053,-0.0157,-1.72,DOWN,False,False,False,False,0,,,False,-0.09479,"economic_index, seasonal_index, total_impressions, n_orders, avg_order_value_usd",False,189.3735,173.2013,205.0119,0,False,NONE,,,191.2857,False,
2025-01-08,n_orders,1,195.0,191.8571,0.971,-0.2592,0.0209,0.0156,1.64,UP,False,False,False,False,0,,,False,-0.06674,"economic_index, total_units_sold, seasonal_index, total_impressions, marketing_pressure",False,195.8796,179.6423,212.0929,0,False,NONE,,,191.8571,False,
2025-01-09,n_orders,1,192.0,191.2857,0.2655,-2.2135,-0.0204,-0.0103,0.37,UP,False,False,False,False,0,,,False,-0.06462,"economic_index, n_unique_customers, total_impressions, seasonal_index, total_clicks",False,193.3174,175.9586,208.709,0,False,NONE,,,191.2857,False,
2025-01-10,n_orders,1,201.0,192.4286,1.8726,-0.4739,0.0415,0.005,4.45,UP,False,False,False,False,0,,,False,-0.08061,"total_spend_usd, seasonal_index, avg_discount_pct, marketing_pressure, conversion_rate",False,203.5071,187.3553,219.1326,0,False,NONE,,,192.4286,False,
2025-01-11,n_orders,1,203.0,193.8571,1.5002,0.1473,0.0518,0.015,4.72,UP,False,False,False,False,0,,,False,-0.09425,"seasonal_index, avg_discount_pct, marketing_pressure, conversion_rate, avg_session_duration_sec",False,204.8994,189.1156,222.1246,0,False,NONE,,,193.8571,False,
2025-01-12,n_orders,1,208.0,196.7143,1.5185,2.053,0.1064,0.0348,5.74,UP,False,False,False,False,0,,,False,-0.09169,"total_conversions_marketing, seasonal_index, total_attributed_revenue_usd, avg_roas, marketing_pressure",False,209.9017,193.2639,226.8071,0,False,NONE,,,196.7143,False,
2025-01-13,n_orders,1,203.0,198.5714,0.6245,0.7571,0.0684,-0.024,2.23,UP,False,False,False,False,0,,,False,-0.08286,"total_clicks, total_conversions_marketing, seasonal_index, total_spend_usd, n_unique_customers",False,204.7006,187.7262,221.1078,0,False,NONE,,,198.5714,False,
2025-01-14,n_orders,1,199.0,200.1429,-0.2129,-0.4822,0.0585,-0.0433,-0.57,DOWN,False,False,False,False,0,,,True,0.02695,"total_attributed_revenue_usd, avg_roas, total_conversions_marketing, total_clicks, total_impressions",False,202.294,185.0423,219.2386,1,False,NONE,isolation_forest,,200.1429,False,
2025-01-15,n_orders,1,212.0,202.5714,1.4734,1.22,0.0872,0.0392,4.65,UP,False,False,False,False,0,,,False,-0.0372,"avg_discount_pct, marketing_pressure, conversion_rate, seasonal_index, conversions_web",False,213.4866,197.8296,230.0383,0,False,NONE,,,202.5714,False,
2025-01-16,n_orders,1,216.0,206.0,1.6082,2.4913,0.125,0.064,4.85,UP,False,False,False,False,0,,,False,-0.02603,"avg_discount_pct, marketing_pressure, conversion_rate, total_units_sold, total_spend_usd",False,217.8799,201.2781,233.4442,0,False,NONE,,,206.0,False,
2025-01-17,n_orders,1,214.0,207.8571,0.9577,0.5066,0.0647,0.0439,2.96,UP,False,False,False,False,0,,,False,-0.035,"avg_discount_pct, n_reorders, marketing_pressure, conversion_rate, seasonal_index",False,216.1282,199.7342,234.1802,0,False,NONE,,,207.8571,False,
2025-01-18,n_orders,1,210.0,208.8571,0.1884,0.4694,0.0345,0.0,0.55,UP,False,False,False,False,0,,,False,-0.03821,"avg_discount_pct, marketing_pressure, total_clicks, conversion_rate, total_spend_usd",False,211.1377,194.2593,227.7983,0,False,NONE,,,208.8571,False,
2025-01-19,n_orders,1,207.0,208.7143,-0.2809,-0.0903,-0.0048,-0.0236,-0.82,DOWN,False,False,False,False,0,,,False,-0.05171,"avg_discount_pct, marketing_pressure, total_spend_usd, conversion_rate, bounce_rate",False,208.0276,191.5573,224.2261,0,False,NONE,,,208.7143,False,
2025-01-20,n_orders,1,202.0,208.5714,-1.0484,-0.206,-0.0049,-0.0561,-3.15,DOWN,False,False,False,False,0,,,False,-0.06073,"avg_session_duration_sec, total_spend_usd, consumer_sentiment, seasonal_index, marketing_pressure",False,202.9185,185.9384,219.7823,0,False,NONE,,,208.5714,False,
2025-01-21,n_orders,1,202.0,209.0,-1.2572,0.2516,0.0151,-0.0146,-3.35,DOWN,False,False,False,False,0,,,False,-0.01375,"avg_roas, total_attributed_revenue_usd, total_conversions_marketing, n_reorders, consumer_sentiment",False,203.3464,186.7459,219.7225,0,False,NONE,,,209.0,False,
2025-01-22,n_orders,1,207.0,208.2857,-0.2364,-0.3198,-0.0236,0.0455,-0.62,DOWN,False,False,False,False,0,,,False,-0.05656,"avg_discount_pct, marketing_pressure, conversion_rate, consumer_sentiment, seasonal_index",False,207.165,192.3295,224.3718,0,False,NONE,,,208.2857,False,
2025-01-23,n_orders,1,204.0,206.5714,-0.5855,-1.1378,-0.0556,0.0303,-1.24,DOWN,False,False,False,False,0,,,False,-0.0101,"n_stockouts, inventory_health, total_stock_on_hand, avg_discount_pct, total_units_sold",False,203.3636,185.8921,220.9226,0,False,NONE,,,206.5714,False,
2025-01-24,n_orders,1,195.0,203.8571,-1.8152,-3.8517,-0.0888,0.0263,-4.34,DOWN,False,True,False,True,0,,,False,-0.03881,"n_stockouts, inventory_health, total_stock_on_hand, consumer_sentiment, total_impressions",False,194.9223,179.5382,210.4929,1,False,NONE,statistical,,203.8571,False,
2025-01-25,n_orders,1,195.0,201.7143,-1.3365,-2.5784,-0.0714,-0.0201,-3.33,DOWN,False,True,False,True,0,,,False,-0.0281,"n_stockouts, total_stock_on_hand, inventory_health, consumer_sentiment, total_spend_usd",False,193.5184,176.9126,210.315,1,False,NONE,statistical,,201.7143,False,
2025-01-26,n_orders,1,197.0,200.2857,-0.702,-2.099,-0.0483,-0.0248,-1.64,DOWN,False,False,False,False,0,,,True,0.01447,"n_stockouts, inventory_health, total_stock_on_hand, avg_discount_pct, economic_index",False,195.9293,177.8797,213.7267,1,False,NONE,isolation_forest,,200.2857,False,
2025-01-27,n_orders,1,206.0,200.8571,0.9995,0.2642,0.0198,0.0404,2.56,UP,False,False,False,False,0,,,True,0.07348,"n_stockouts, inventory_health, total_stock_on_hand, avg_discount_pct, total_clicks",False,204.7212,188.8482,221.6731,1,False,NONE,isolation_forest,,200.8571,False,
2025-01-28,n_orders,1,207.0,201.5714,0.9604,-0.2806,0.0248,0.0895,2.69,UP,False,False,False,False,0,,,True,0.04627,"n_stockouts, total_stock_on_hand, inventory_health, avg_discount_pct, consumer_sentiment",False,206.7301,190.5135,224.3356,1,False,NONE,isolation_forest,,201.5714,False,
2025-01-29,n_orders,1,217.0,203.0,1.7455,1.076,0.0483,0.1543,6.9,UP,False,False,False,False,0,,,True,0.08916,"avg_discount_pct, n_stockouts, marketing_pressure, conversion_rate, total_stock_on_hand",False,215.0329,199.2772,230.4668,1,False,NONE,isolation_forest,,203.0,False,
2025-01-30,n_orders,1,218.0,205.0,1.32,1.1107,0.0686,0.1534,6.34,UP,False,False,False,False,0,,,True,0.10698,"n_stockouts, avg_discount_pct, total_spend_usd, marketing_pressure, conversion_rate",False,215.9546,198.8284,231.2312,1,False,NONE,isolation_forest,,205.0,False,
2025-01-31,n_orders,1,220.0,208.5714,1.1264,0.7979,0.1282,0.1518,5.48,UP,False,False,False,False,0,,,True,0.10793,"avg_discount_pct, marketing_pressure, conversion_rate, n_stockouts, total_conversions_marketing",False,219.55,203.471,235.9402,1,False,NONE,isolation_forest,,208.5714,False,
2025-02-01,n_orders,1,211.0,210.8571,0.0174,-0.2042,0.0821,0.0765,0.07,UP,False,False,False,False,0,,,True,0.07972,"avg_discount_pct, total_spend_usd, marketing_pressure, total_impressions, conversion_rate",False,208.443,191.4132,224.9655,1,False,NONE,isolation_forest,,210.8571,False,
2025-02-02,n_orders,1,212.0,213.0,-0.1826,-0.1579,0.0761,0.0984,-0.47,DOWN,False,False,False,False,0,,,True,0.03958,"avg_discount_pct, total_spend_usd, marketing_pressure, conversion_rate, bounce_rate",False,209.4755,193.8727,226.3618,1,False,NONE,isolation_forest,,213.0,False,
2025-02-03,n_orders,1,209.0,213.4286,-0.8986,0.2856,0.0146,0.0829,-2.07,DOWN,False,False,False,False,0,,,False,-0.00755,"avg_discount_pct, pages_per_session, marketing_pressure, conversion_rate, total_spend_usd",False,206.9946,190.4372,223.5479,0,False,NONE,,,213.4286,False,
