date,channel,spend_usd,impressions,clicks,conversions,attributed_revenue_usd,roas
2024-09-28,email,1566.78,148012,4236,248,47430.18,30.272
2024-09-28,affiliate,354.82,33519,959,56,10741.08,30.272
2024-09-28,display,3438.23,324810,9300,549,104083.42,30.272
2024-09-29,paid_search,2871.44,476657,10232,979,137941.74,48.039
2024-09-29,social,1849.88,307079,6592,631,88866.84,48.039
2024-09-29,email,4144.71,688021,14769,1414,199109.11,48.039
2024-09-29,affiliate,2761.88,458471,9842,942,132678.6,48.039
2024-09-29,display,635.09,105428,2265,219,30509.6,48.04
2024-09-30,paid_search,3885.34,558636,23477,1866,308539.41,79.411
2024-09-30,social,3628.43,521696,21925,1743,288137.2,79.411
2024-09-30,email,3784.05,544072,22865,1817,300495.12,79.411
2024-09-30,affiliate,585.24,84145,3536,281,46474.47,79.411
2024-09-30,display,1607.14,231079,9713,774,127625.06,79.411
2024-10-01,paid_search,5062.08,553000,10742,224,22286.2,4.403
2024-10-01,social,864.22,94410,1833,38,3804.81,4.403
2024-10-01,email,3129.22,341847,6640,138,13776.63,4.403
2024-10-01,affiliate,552.46,60353,1172,24,2432.27,4.403
2024-10-01,display,2658.46,290420,5644,120,11704.02,4.403
2024-10-02,paid_search,3580.38,418418,9754,812,57158.56,15.964
2024-10-02,social,2410.36,281684,6566,547,38479.9,15.964
2024-10-02,email,1262.53,147544,3439,286,20155.57,15.964
2024-10-02,affiliate,3948.33,461417,10756,896,63032.58,15.964
2024-10-02,display,263.53,30799,720,61,4206.97,15.964
2024-10-03,paid_search,2774.05,442602,18002,659,31026.38,11.185
2024-10-03,social,2159.8,344598,14016,513,24156.34,11.185
2024-10-03,email,4453.2,710514,28899,1059,49806.95,11.185
2024-10-03,affiliate,1465.46,233816,9510,348,16390.5,11.185
2024-10-03,display,754.14,120326,4896,182,8434.67,11.184
2024-10-04,paid_search,4020.51,556459,18938,1207,225883.82,56.183
2024-10-04,social,3247.96,449534,15299,975,182479.86,56.183
2024-10-04,email,1925.9,266554,9071,578,108202.69,56.183
2024-10-04,affiliate,2467.73,341546,11624,740,138644.28,56.183
2024-10-04,display,654.0,90519,3082,198,36743.32,56.182
2024-10-05,paid_search,3923.83,335765,10405,847,60804.32,15.496
2024-10-05,social,6000.71,513486,15913,1296,92987.97,15.496
2024-10-05,email,1476.2,126319,3914,319,22875.46,15.496
2024-10-05,affiliate,1735.21,148483,4601,374,26889.02,15.496
2024-10-05,display,29.09,2491,80,9,450.77,15.496
2024-10-06,paid_search,2854.59,564151,10730,666,86288.04,30.228
2024-10-06,social,3242.34,640781,12188,757,98008.76,30.228
2024-10-06,email,2195.24,433844,8252,512,66357.32,30.228
2024-10-06,affiliate,1058.05,209101,3977,247,31982.51,30.228
2024-10-06,display,2111.21,417238,7937,496,63816.9,30.228
2024-10-07,paid_search,4501.82,858184,26189,2156,209622.42,46.564
2024-10-07,social,2559.98,488011,14893,1226,119202.97,46.564
2024-10-07,email,839.98,160124,4886,402,39112.56,46.564
2024-10-07,affiliate,851.5,162322,4953,407,39649.31,46.564
2024-10-07,display,2673.21,509597,15554,1283,124475.18,46.564
2024-10-08,paid_search,6674.15,999534,26655,670,126867.63,19.009
2024-10-08,social,2908.48,435580,11615,292,55286.83,19.009
2024-10-08,email,704.44,105499,2813,70,13390.64,19.009
2024-10-08,affiliate,699.99,104831,2795,70,13305.89,19.009
2024-10-08,display,574.32,86013,2296,59,10917.07,19.009
2024-10-09,paid_search,3549.38,545640,23472,1526,101307.92,28.542
2024-10-09,social,4096.36,629726,27090,1762,116919.9,28.542
2024-10-09,email,2825.91,434421,18688,1215,80658.17,28.542
2024-10-09,affiliate,369.93,56868,2446,159,10558.68,28.542
2024-10-09,display,284.51,43740,1883,124,8120.7,28.543
2024-10-10,paid_search,4131.77,482672,13160,992,127441.57,30.844
2024-10-10,social,3791.26,442894,12075,910,116938.83,30.844
2024-10-10,email,1718.85,200796,5474,412,53016.79,30.844
2024-10-10,affiliate,2408.34,281341,7671,578,74283.48,30.844
2024-10-10,display,551.45,64424,1759,135,17009.35,30.845
2024-10-11,paid_search,1553.42,166662,7284,598,77833.84,50.105
2024-10-11,social,2296.75,246411,10770,884,115078.1,50.105
2024-10-11,email,5557.18,596212,26060,2140,278440.57,50.105
2024-10-11,affiliate,199.35,21387,934,76,9988.13,50.103
2024-10-11,display,1561.42,167521,7326,604,78234.51,50.105
2024-10-12,paid_search,7240.89,582507,13391,1056,119232.24,16.467
2024-10-12,social,2657.2,213763,4914,387,43754.76,16.466
2024-10-12,email,706.85,56863,1307,103,11639.29,16.466
2024-10-12,affiliate,94.5,7602,174,13,1556.14,16.467
2024-10-12,display,524.96,42234,973,79,8644.34,16.467
2024-10-13,paid_search,3868.12,698060,8288,310,14812.22,3.829
2024-10-13,social,3537.67,638425,7580,283,13546.82,3.829
2024-10-13,email,3304.69,596381,7081,264,12654.69,3.829
2024-10-13,affiliate,1233.85,222667,2644,98,4724.8,3.829
2024-10-13,display,664.85,119985,1427,56,2545.95,3.829
2024-10-14,paid_search,4052.8,582213,26663,2059,282879.12,69.798
2024-10-14,social,4092.22,587875,26922,2079,285630.19,69.798
2024-10-14,email,1657.07,238049,10901,842,115660.78,69.798
2024-10-14,affiliate,418.11,60064,2750,212,29183.65,69.799
2024-10-14,display,905.53,130088,5960,462,63204.39,69.798
2024-10-15,paid_search,6693.74,672150,7251,182,34492.73,5.153
2024-10-15,social,1370.86,137654,1485,37,7064.0,5.153
2024-10-15,email,1816.43,182396,1967,49,9360.02,5.153
2024-10-15,affiliate,1464.06,147013,1586,39,7544.29,5.153
2024-10-15,display,854.49,85806,927,26,4403.21,5.153
2024-10-16,paid_search,2934.14,270775,8782,262,14803.25,5.045
2024-10-16,social,3879.52,358019,11611,346,19572.84,5.045
2024-10-16,email,202.14,18654,605,18,1019.81,5.045
2024-10-16,affiliate,2501.91,230887,7488,223,12622.55,5.045
2024-10-16,display,1854.07,171103,5551,167,9354.07,5.045
2024-10-17,paid_search,5220.25,771445,11994,591,52602.67,10.077
2024-10-17,social,2778.82,410652,6384,314,28001.23,10.077
2024-10-17,email,1261.25,186387,2897,142,12709.23,10.077
2024-10-17,affiliate,2055.24,303721,4722,232,20709.94,10.077
2024-10-17,display,830.97,122801,1912,97,8373.34,10.077
2024-10-18,paid_search,2982.46,507635,22860,1833,197395.0,66.185
2024-10-18,social,3705.37,630680,28401,2277,245241.03,66.185
2024-10-18,email,3355.79,571179,25721,2062,222104.12,66.185
2024-10-18,affiliate,2766.96,470955,21208,1700,183131.88,66.185
2024-10-18,display,237.34,40400,1820,149,15708.53,66.186
2024-10-19,paid_search,5518.51,918070,15709,1462,282650.82,51.219
2024-10-19,social,1932.31,321463,5500,512,98970.48,51.219
2024-10-19,email,2033.88,338360,5789,539,104172.69,51.219
2024-10-19,affiliate,1358.17,225947,3866,360,69563.48,51.219
2024-10-19,display,1647.38,274063,4691,438,84376.7,51.219
2024-10-20,paid_search,6903.91,752313,15416,450,57976.96,8.398
2024-10-20,social,2894.11,315368,6462,188,24303.83,8.398
2024-10-20,email,490.74,53475,1095,32,4121.09,8.398
2024-10-20,affiliate,2246.51,244800,5016,146,18865.53,8.398
2024-10-20,display,1067.88,116368,2386,72,8967.68,8.398
2024-10-21,paid_search,1858.59,225638,5831,139,26131.15,14.06
2024-10-21,social,2861.22,347361,8976,215,40227.82,14.06
2024-10-21,email,1935.51,234977,6072,145,27212.63,14.06
2024-10-21,affiliate,2798.17,339707,8778,210,39341.39,14.06
2024-10-21,display,3186.5,386854,9999,242,44801.14,14.06
2024-10-22,paid_search,6766.33,896756,21299,2056,326651.58,48.276
2024-10-22,social,3004.74,398225,9458,913,145057.06,48.276
2024-10-22,email,2562.83,339656,8067,779,123723.0,48.276
2024-10-22,affiliate,632.35,83807,1990,192,30527.55,48.276
2024-10-22,display,369.98,49035,1167,114,17860.81,48.275
2024-10-23,paid_search,3661.52,423910,5416,499,79883.9,21.817
2024-10-23,social,2379.55,275491,3519,324,51915.01,21.817
2024-10-23,email,805.6,93267,1191,109,17575.83,21.817
2024-10-23,affiliate,3065.07,354857,4533,418,66871.12,21.817
2024-10-23,display,2591.04,299980,3835,357,56529.33,21.817
2024-10-24,paid_search,3724.12,693206,33324,2092,346145.92,92.947
2024-10-24,social,3176.98,591362,28428,1784,295291.13,92.947
2024-10-24,email,3774.24,702535,33773,2120,350804.26,92.947
2024-10-24,affiliate,309.57,57623,2770,173,28773.9,92.948
2024-10-24,display,2299.55,428040,20579,1294,213736.24,92.947
2024-10-25,paid_search,4157.53,426868,8332,815,43851.46,10.547
2024-10-25,social,4788.78,491680,9597,939,50509.54,10.547
2024-10-25,email,842.44,86496,1688,165,8885.62,10.547
2024-10-25,affiliate,962.11,98783,1928,188,10147.86,10.548
2024-10-25,display,2246.34,230640,4503,443,23693.1,10.547
2024-10-26,paid_search,5011.35,631955,10023,754,118213.54,23.589
2024-10-26,social,2083.37,262722,4167,313,49144.94,23.589
2024-10-26,email,2128.49,268413,4257,320,50209.39,23.589
2024-10-26,affiliate,655.1,82611,1310,98,15453.23,23.589
2024-10-26,display,1686.65,212697,3375,256,39786.76,23.589
2024-10-27,paid_search,6703.72,820594,20836,1436,237985.55,35.501
2024-10-27,social,1623.57,198738,5046,347,57637.45,35.5
2024-10-27,email,1990.67,243675,6187,426,70669.7,35.5
2024-10-27,affiliate,266.61,32635,828,57,9464.9,35.501
2024-10-27,display,848.9,103915,2640,184,30136.46,35.501
2024-10-28,paid_search,4521.73,873930,14176,466,79265.23,17.53
2024-10-28,social,2958.72,571842,9276,305,51865.92,17.53
2024-10-28,email,2544.4,491765,7977,262,44602.99,17.53
2024-10-28,affiliate,972.01,187862,3047,100,17039.11,17.53
2024-10-28,display,575.44,111222,1806,61,10087.56,17.53
2024-10-29,paid_search,4140.02,417919,19753,1442,98843.2,23.875
2024-10-29,social,2297.97,231971,10964,800,54864.13,23.875
2024-10-29,email,1868.52,188619,8915,651,44610.99,23.875
2024-10-29,affiliate,1951.46,196992,9311,679,46591.31,23.875
2024-10-29,display,2650.89,267600,12649,926,63290.45,23.875
2024-10-30,paid_search,4433.55,429908,13213,391,55309.68,12.475
2024-10-30,social,4655.16,451397,13873,411,58074.3,12.475
2024-10-30,email,1712.77,166082,5104,151,21367.25,12.475
2024-10-30,affiliate,1368.48,132698,4078,120,17072.19,12.475
2024-10-30,display,858.57,83255,2561,78,10710.9,12.475
2024-10-31,paid_search,4532.89,561800,25479,2834,512699.3,113.106
2024-10-31,social,3157.29,391310,17747,1974,357110.42,113.107
2024-10-31,email,2255.91,279594,12680,1410,255158.07,113.106
2024-10-31,affiliate,1737.83,215384,9768,1086,196559.65,113.106
2024-10-31,display,247.98,30736,1395,157,28048.06,113.106
2024-11-01,paid_search,4301.37,605715,8787,725,130633.4,30.37
2024-11-01,social,4027.38,567132,8228,679,122312.29,30.37
2024-11-01,email,1194.66,168231,2440,201,36282.14,30.37
2024-11-01,affiliate,169.42,23857,346,28,5145.2,30.369
2024-11-01,display,1798.33,253241,3676,306,54615.66,30.37
2024-11-02,paid_search,2685.0,276901,4381,337,37434.41,13.942
2024-11-02,social,2396.26,247123,3910,301,33408.77,13.942
2024-11-02,email,3836.58,395663,6260,481,53489.81,13.942
2024-11-02,affiliate,585.82,60414,955,73,8167.49,13.942
2024-11-02,display,1999.41,206200,3265,253,27875.93,13.942
2024-11-03,paid_search,4976.55,576010,19738,1123,45130.96,9.069
2024-11-03,social,3002.36,347507,11908,677,27227.56,9.069
2024-11-03,email,1680.8,194544,6666,379,15242.76,9.069
2024-11-03,affiliate,1119.88,129620,4441,252,10155.89,9.069
2024-11-03,display,2140.74,247782,8492,486,19413.81,9.069
2024-11-04,paid_search,3098.35,494033,22310,1121,104597.95,33.759
2024-11-04,social,4634.88,739034,33374,1677,156470.28,33.759
2024-11-04,email,2206.87,351886,15891,798,74502.19,33.759
2024-11-04,affiliate,1314.44,209588,9465,475,44374.7,33.759
2024-11-04,display,248.66,39651,1792,93,8394.6,33.759
2024-11-05,paid_search,4967.07,408541,12276,1304,120222.76,24.204
2024-11-05,social,3095.68,254619,7651,813,74927.66,24.204
2024-11-05,email,2494.99,205213,6166,655,60388.69,24.204
2024-11-05,affiliate,786.99,64730,1945,206,19048.32,24.204
2024-11-05,display,89.43,7357,222,25,2164.75,24.206
2024-11-06,paid_search,3843.99,672451,22449,470,61657.38,16.04
2024-11-06,social,3260.29,570341,19040,398,52294.84,16.04
2024-11-06,email,2651.26,463800,15483,324,42526.08,16.04
2024-11-06,affiliate,1458.29,255107,8516,178,23390.96,16.04
2024-11-06,display,905.93,158483,5293,112,14531.17,16.04
2024-11-07,paid_search,2957.71,488274,5803,528,45406.27,15.352
2024-11-07,social,1975.62,326145,3876,353,30329.34,15.352
2024-11-07,email,1008.34,166461,1978,180,15479.84,15.352
2024-11-07,affiliate,2624.1,433200,5148,468,40284.81,15.352
2024-11-07,display,3559.94,587695,6986,638,54651.57,15.352
2024-11-08,paid_search,7862.85,1354357,16738,842,90498.1,11.51
2024-11-08,social,2027.03,349151,4315,217,23330.27,11.51
2024-11-08,email,1722.04,296617,3665,184,19819.99,11.51
2024-11-08,affiliate,690.98,119019,1470,74,7952.86,11.51
2024-11-08,display,574.83,99014,1226,63,6615.98,11.509
2024-11-09,paid_search,4178.37,375016,10269,392,71237.32,17.049
2024-11-09,social,4192.76,376307,10304,394,71482.55,17.049
2024-11-09,email,2098.5,188344,5157,197,35777.49,17.049
2024-11-09,affiliate,1545.32,138695,3797,145,26346.32,17.049
2024-11-09,display,482.85,43337,1189,47,8231.98,17.049
2024-11-10,paid_search,4632.45,487296,18440,842,153965.55,33.236
2024-11-10,social,3587.91,377419,14282,652,119248.97,33.236
2024-11-10,email,2425.17,255108,9653,441,80603.84,33.236
2024-11-10,affiliate,622.22,65452,2476,113,20680.19,33.236
2024-11-10,display,122.16,12853,488,24,4060.23,33.237
2024-11-11,paid_search,5812.16,475567,6084,240,39155.45,6.737
2024-11-11,social,3069.98,251194,3213,126,20681.85,6.737
2024-11-11,email,616.33,50429,645,25,4152.07,6.737
2024-11-11,affiliate,1488.25,121772,1557,61,10026.07,6.737
2024-11-11,display,1117.88,91470,1172,48,7530.96,6.737
2024-11-12,paid_search,2963.72,259604,10473,770,81977.95,27.66
2024-11-12,social,5923.72,518882,20933,1541,163852.89,27.66
2024-11-12,email,1294.06,113352,4573,336,35794.37,27.661
2024-11-12,affiliate,976.61,85545,3451,254,27013.49,27.66
2024-11-12,display,151.03,13230,535,41,4177.35,27.659
2024-11-13,paid_search,3715.62,325943,4153,451,75963.88,20.444
2024-11-13,social,1870.09,164049,2090,227,38233.07,20.445
2024-11-13,email,5383.0,472209,6017,654,110052.49,20.444
2024-11-13,affiliate,1381.29,121170,1543,168,28239.74,20.444
2024-11-13,display,597.93,52453,670,75,12224.17,20.444
2024-11-14,paid_search,5537.26,487924,8453,975,190128.27,34.336
2024-11-14,social,4091.35,360516,6246,720,140481.29,34.336
2024-11-14,email,1489.55,131254,2274,262,51145.4,34.336
2024-11-14,affiliate,1312.42,115645,2003,231,45063.36,34.336
2024-11-14,display,312.37,27528,478,56,10725.95,34.337
2024-11-15,paid_search,3394.11,304119,14121,1333,252231.98,74.315
2024-11-15,social,1313.52,117693,5465,516,97613.5,74.314
2024-11-15,email,2486.54,222799,10345,977,184786.36,74.315
2024-11-15,affiliate,2463.51,220736,10249,968,183075.01,74.315
2024-11-15,display,1543.1,138268,6423,608,114675.42,74.315
2024-11-16,paid_search,6706.19,1119070,15112,1806,359687.48,53.635
2024-11-16,social,1333.63,222544,3005,359,71529.34,53.635
2024-11-16,email,2378.85,396961,5360,640,127590.01,53.635
2024-11-16,affiliate,1827.36,304933,4118,492,98010.69,53.635
2024-11-16,display,174.46,29114,395,49,9356.93,53.634
2024-11-17,paid_search,1681.02,214392,5693,458,74094.02,44.077
2024-11-17,social,5038.32,642575,17064,1373,222073.58,44.077
2024-11-17,email,3117.66,397619,10559,850,137416.9,44.077
2024-11-17,affiliate,1598.14,203822,5412,435,70440.89,44.077
2024-11-17,display,1257.45,160374,4262,345,55424.65,44.077
2024-11-18,paid_search,3569.1,509792,21284,1064,76980.73,21.569
2024-11-18,social,2658.43,379718,15853,793,57338.92,21.569
2024-11-18,email,3994.46,570548,23821,1191,86155.13,21.569
2024-11-18,affiliate,2457.22,350977,14653,732,52999.02,21.569
2024-11-18,display,153.48,21925,918,48,3310.33,21.568
2024-11-19,paid_search,3728.11,598409,13125,699,101082.62,27.114
2024-11-19,social,2327.93,373661,8196,436,63118.53,27.114
2024-11-19,email,3194.48,512753,11247,599,86613.82,27.114
2024-11-19,affiliate,1341.1,215263,4721,251,36362.12,27.114
2024-11-19,display,2426.28,389452,8544,457,65785.4,27.114
2024-11-20,paid_search,3736.91,397371,5564,548,109207.86,29.224
2024-11-20,social,1572.12,167173,2341,230,45943.69,29.224
2024-11-20,email,5562.11,591456,8282,816,162547.65,29.224
2024-11-20,affiliate,1776.27,188883,2645,260,51910.02,29.224
2024-11-20,display,738.3,78510,1101,110,21576.03,29.224
2024-11-21,paid_search,4878.42,784269,18261,1873,289481.08,59.339
2024-11-21,social,4190.62,673696,15686,1609,248667.54,59.339
2024-11-21,email,3085.01,495956,11548,1184,183062.0,59.339
2024-11-21,affiliate,704.02,113181,2635,270,41776.19,59.339
2024-11-21,display,18.64,2998,71,10,1106.09,59.34
2024-11-22,paid_search,2428.39,259400,10741,1245,147994.88,60.944
2024-11-22,social,2999.93,320452,13269,1538,182826.36,60.944
2024-11-22,email,3220.7,344034,14245,1652,196280.59,60.943
2024-11-22,affiliate,1819.93,194404,8049,933,110912.67,60.943
2024-11-22,display,1367.48,146075,6051,704,83338.95,60.943
2024-11-23,paid_search,2892.3,240863,3741,373,42692.94,14.761
2024-11-23,social,3851.2,320718,4982,497,56847.2,14.761
2024-11-23,email,3580.55,298179,4631,462,52852.17,14.761
2024-11-23,affiliate,2291.57,190836,2964,295,33825.68,14.761
2024-11-23,display,789.81,65777,1024,103,11658.34,14.761
2024-11-24,paid_search,3113.51,539451,24141,1189,136259.75,43.764
2024-11-24,social,5220.57,904524,40479,1995,228473.37,43.764
2024-11-24,email,2722.08,471630,21106,1040,119129.02,43.764
2024-11-24,affiliate,1292.93,224015,10025,494,56583.96,43.764
2024-11-24,display,1006.88,174455,7808,386,44065.11,43.764
2024-11-25,paid_search,3353.09,364739,9392,803,139596.42,41.632
2024-11-25,social,3992.71,434315,11183,956,166225.22,41.632
2024-11-25,email,2432.06,264552,6812,582,101252.03,41.632
2024-11-25,affiliate,2332.38,253709,6533,558,97102.17,41.632
2024-11-25,display,319.31,34737,896,79,13293.93,41.633
2024-11-26,paid_search,4824.56,635043,22634,1688,87867.91,18.213
2024-11-26,social,2024.26,266447,9496,708,36867.06,18.213
2024-11-26,email,2928.15,385424,13737,1024,53329.33,18.213
2024-11-26,affiliate,1296.46,170649,6082,453,23611.95,18.213
2024-11-26,display,654.39,86136,3072,231,11918.08,18.213
2024-11-27,paid_search,4678.46,933114,45498,1915,308235.48,65.884
2024-11-27,social,3598.03,717623,34990,1473,237052.47,65.884
2024-11-27,email,2220.03,442782,21589,908,146264.19,65.884
2024-11-27,affiliate,1235.79,246477,12018,505,81418.74,65.884
2024-11-27,display,1507.65,300701,14664,620,99330.04,65.884
2024-11-28,paid_search,2095.03,289096,4142,367,71382.96,34.073
2024-11-28,social,4977.71,686881,9842,873,169603.12,34.073
2024-11-28,email,4113.25,567593,8132,721,140148.76,34.073
2024-11-28,affiliate,1189.74,164174,2352,208,40537.52,34.073
2024-11-28,display,1031.35,142319,2041,184,35140.7,34.073
2024-11-29,paid_search,3521.49,642662,26550,2806,453603.36,128.81
2024-11-29,social,4754.62,867707,35847,3789,612443.93,128.81
2024-11-29,email,1738.53,317276,13107,1385,223939.78,128.81
2024-11-29,affiliate,27.44,5007,206,21,3534.25,128.799
2024-11-29,display,2959.8,540160,22318,2362,381253.51,128.811
2024-11-30,paid_search,3267.42,329549,8154,534,32046.04,9.808
2024-11-30,social,3628.24,365941,9055,593,35584.85,9.808
2024-11-30,email,3321.72,335026,8290,543,32578.58,9.808
2024-11-30,affiliate,2339.43,235952,5838,382,22944.5,9.808
2024-11-30,display,979.68,98811,2446,164,9608.37,9.808
2024-12-01,paid_search,6374.52,914379,23344,1383,76603.07,12.017
2024-12-01,social,3364.74,482647,12322,730,40434.29,12.017
2024-12-01,email,1030.69,147845,3774,223,12385.89,12.017
2024-12-01,affiliate,1652.28,237007,6050,358,19855.51,12.017
2024-12-01,display,1802.07,258496,6601,393,21655.66,12.017
2024-12-02,paid_search,2443.94,432534,19668,1642,171637.83,70.23
2024-12-02,social,3063.69,542218,24655,2058,215162.72,70.23
