customer_id,segment,country,cohort_month,age,is_loyalty_member,lifetime_value_usd,email_opt_in,avg_review_score
C0003347,new,AU,2024-06,68,0,38.14,0,3.4
C0003348,occasional,AE,2022-06,55,0,196.56,1,2.9
C0003349,new,UK,2022-05,21,0,35.99,1,4.8
C0003350,regular,FR,2022-12,62,0,272.66,1,3.4
C0003351,loyalty,FR,2022-01,61,1,1047.24,1,1.9
C0003352,loyalty,CA,2024-08,35,1,2536.28,1,1.2
C0003353,loyalty,FR,2024-12,27,1,682.72,0,4.6
C0003354,regular,FR,2024-05,25,0,524.48,1,4.0
C0003355,occasional,AE,2024-05,33,0,204.38,1,3.4
C0003356,regular,UK,2022-04,60,0,371.17,1,2.8
C0003357,occasional,US,2023-08,71,0,63.59,1,1.2
C0003358,occasional,US,2022-04,26,0,99.19,1,3.3
C0003359,occasional,DE,2022-11,41,0,68.2,1,1.5
C0003360,occasional,US,2023-06,65,0,70.38,1,4.0
C0003361,regular,US,2024-01,22,0,670.92,1,4.6
C0003362,regular,US,2022-10,71,0,776.32,1,4.7
C0003363,occasional,US,2022-10,19,0,146.41,1,1.2
C0003364,occasional,JP,2024-06,34,0,85.49,1,2.7
C0003365,regular,US,2022-09,19,0,498.74,1,3.4
C0003366,regular,US,2023-06,61,0,309.82,1,2.8
C0003367,occasional,DE,2022-11,42,0,114.41,1,3.6
C0003368,occasional,US,2024-07,42,0,123.18,1,3.0
C0003369,loyalty,FR,2023-08,49,1,1477.94,1,1.4
C0003370,regular,UK,2022-04,35,0,661.13,1,1.6
C0003371,new,US,2022-06,61,0,74.81,1,3.6
C0003372,loyalty,DE,2024-11,42,1,1394.91,1,4.2
C0003373,new,US,2024-10,63,0,40.64,0,1.1
C0003374,regular,FR,2024-04,54,0,585.93,1,2.4
C0003375,occasional,CA,2022-03,56,0,114.9,1,1.9
C0003376,regular,CA,2024-03,74,0,683.95,1,4.8
C0003377,loyalty,US,2023-12,46,1,1733.13,1,2.3
C0003378,churned,FR,2024-10,35,0,58.4,1,2.8
C0003379,occasional,AE,2023-06,59,0,98.13,0,3.9
C0003380,churned,AU,2023-05,58,0,38.48,1,1.5
C0003381,regular,US,2023-11,45,0,231.16,0,2.1
C0003382,new,DE,2022-06,37,0,16.57,1,4.6
C0003383,churned,US,2024-03,71,0,33.91,1,3.6
C0003384,occasional,US,2023-06,32,0,139.5,1,3.0
C0003385,regular,UK,2022-07,22,0,227.57,1,3.6
C0003386,occasional,DE,2024-06,54,0,71.37,0,3.5
C0003387,occasional,US,2022-10,22,0,30.1,1,2.0
C0003388,churned,AU,2024-07,61,0,51.88,1,
C0003389,regular,DE,2022-10,66,0,513.1,1,2.4
C0003390,regular,JP,2023-06,58,0,159.01,1,2.7
C0003391,loyalty,AE,2023-04,31,1,1251.49,0,1.4
C0003392,occasional,AU,2024-03,71,0,37.86,1,3.1
C0003393,churned,AE,2022-07,23,0,10.92,0,3.4
C0003394,loyalty,US,2022-09,24,1,1533.21,1,3.0
C0003395,new,US,2022-07,35,0,60.65,1,4.0
C0003396,churned,CA,2022-09,48,0,56.41,1,2.3
C0003397,loyalty,US,2023-05,58,1,2673.31,1,3.4
C0003398,loyalty,US,2023-10,34,1,2624.64,0,1.9
C0003399,occasional,UK,2024-08,70,0,34.68,1,4.8
C0003400,occasional,US,2023-04,64,0,158.13,1,4.0
C0003401,loyalty,US,2023-03,31,1,755.11,0,2.0
C0003402,new,DE,2022-06,21,0,88.4,1,1.4
C0003403,occasional,US,2022-04,58,0,47.14,1,1.7
C0003404,churned,FR,2024-04,28,0,90.49,1,1.6
C0003405,new,US,2023-11,34,0,84.92,1,3.8
C0003406,new,DE,2023-08,62,0,39.33,1,1.0
C0003407,occasional,US,2023-04,28,0,40.71,1,
C0003408,regular,UK,2023-07,38,0,303.17,1,2.6
C0003409,occasional,US,2024-07,70,0,209.34,0,1.1
C0003410,loyalty,US,2022-07,56,1,2794.67,1,2.0
C0003411,occasional,AE,2023-06,53,0,74.41,1,4.1
C0003412,loyalty,US,2022-09,74,1,1211.32,0,4.4
C0003413,occasional,FR,2022-04,61,0,34.77,0,2.9
C0003414,loyalty,US,2024-01,44,1,1276.47,0,
C0003415,regular,US,2024-02,55,0,441.22,1,4.4
C0003416,regular,US,2024-07,48,0,542.08,1,1.3
C0003417,occasional,CA,2022-01,38,0,31.3,1,4.2
C0003418,new,US,2022-07,73,0,74.8,0,4.4
C0003419,loyalty,US,2023-09,51,1,1221.02,1,3.9
C0003420,new,UK,2024-06,60,0,89.49,1,2.6
C0003421,new,US,2024-10,41,0,84.9,1,3.1
C0003422,regular,AE,2024-05,29,0,206.13,0,1.6
C0003423,occasional,JP,2024-09,24,0,123.84,0,4.0
C0003424,regular,UK,2024-06,63,0,323.1,0,3.9
C0003425,regular,DE,2022-12,47,0,729.33,1,3.5
C0003426,occasional,US,2023-09,47,0,70.4,1,4.3
C0003427,loyalty,JP,2023-11,24,1,945.7,1,1.3
C0003428,new,DE,2023-01,62,0,63.89,1,3.1
C0003429,churned,US,2024-08,33,0,62.25,1,2.3
C0003430,new,JP,2024-04,52,0,71.53,0,3.4
C0003431,occasional,JP,2023-07,37,0,191.13,1,1.0
C0003432,occasional,DE,2023-06,30,0,228.36,0,2.1
C0003433,churned,US,2024-05,27,0,48.18,1,1.3
C0003434,regular,FR,2022-08,64,0,650.68,1,2.7
C0003435,loyalty,AU,2022-08,23,1,1177.88,1,4.7
C0003436,occasional,DE,2023-03,18,0,168.96,1,1.2
C0003437,regular,US,2022-05,35,0,264.09,1,4.7
C0003438,regular,US,2023-05,68,0,432.52,0,3.8
C0003439,loyalty,US,2023-04,58,1,2111.45,1,4.5
C0003440,occasional,US,2023-07,64,0,78.7,1,4.2
C0003441,regular,AE,2023-05,29,0,171.96,1,2.7
C0003442,regular,US,2024-09,73,0,450.67,1,2.8
C0003443,loyalty,US,2022-10,24,1,1994.74,1,1.1
C0003444,regular,AU,2023-03,20,0,498.19,1,3.0
C0003445,new,DE,2024-03,45,0,50.43,0,3.0
C0003446,regular,US,2022-11,42,0,504.97,1,4.0
C0003447,occasional,CA,2023-12,34,0,38.63,1,3.3
C0003448,new,US,2024-11,27,0,17.83,1,2.1
C0003449,regular,CA,2023-02,36,0,418.32,0,1.9
C0003450,new,US,2022-09,39,0,64.89,1,4.1
C0003451,occasional,DE,2022-07,52,0,204.89,1,3.0
C0003452,occasional,UK,2022-01,38,0,165.53,1,1.4
C0003453,loyalty,US,2022-11,31,1,1533.73,0,4.2
C0003454,loyalty,UK,2024-07,52,1,864.29,1,
C0003455,churned,US,2022-10,51,0,31.13,1,2.1
C0003456,new,UK,2024-11,42,0,71.61,1,1.5
C0003457,churned,US,2024-11,24,0,92.5,1,1.8
C0003458,churned,AE,2024-01,73,0,29.42,1,1.2
C0003459,loyalty,UK,2024-12,47,1,564.26,1,3.9
C0003460,new,DE,2023-03,33,0,82.08,0,3.5
C0003461,occasional,US,2024-11,59,0,103.38,1,4.9
C0003462,new,DE,2023-08,41,0,39.3,1,1.7
C0003463,loyalty,UK,2022-03,27,1,664.51,1,2.2
C0003464,regular,US,2024-06,57,0,663.2,0,3.6
C0003465,new,FR,2024-11,23,0,39.33,1,3.2
C0003466,new,US,2024-08,33,0,82.54,1,3.2
C0003467,occasional,US,2023-04,55,0,84.02,1,1.4
C0003468,regular,FR,2022-04,59,0,392.22,1,1.1
C0003469,regular,US,2023-10,74,0,510.74,0,3.9
C0003470,churned,US,2024-08,58,0,91.03,1,3.8
C0003471,regular,UK,2024-07,31,0,561.39,1,
C0003472,regular,FR,2023-11,58,0,354.56,1,4.3
C0003473,occasional,US,2024-05,60,0,92.47,1,4.1
C0003474,regular,US,2022-02,56,0,503.82,1,1.9
C0003475,occasional,DE,2023-11,60,0,84.69,1,3.3
C0003476,regular,UK,2022-04,64,0,523.42,1,2.1
C0003477,new,DE,2024-03,50,0,85.79,1,4.3
C0003478,churned,UK,2022-02,74,0,85.72,1,1.7
C0003479,churned,FR,2023-10,54,0,49.85,1,4.3
C0003480,occasional,CA,2024-11,21,0,90.27,1,3.6
C0003481,regular,US,2022-05,27,0,724.2,1,1.7
C0003482,new,US,2023-04,46,0,61.7,1,4.5
C0003483,new,US,2022-02,42,0,82.99,1,4.3
C0003484,occasional,US,2024-02,64,0,117.26,1,3.5
C0003485,occasional,US,2024-10,56,0,175.65,1,3.0
C0003486,new,AU,2022-01,18,0,59.1,1,3.5
C0003487,occasional,US,2023-08,43,0,110.56,1,3.7
C0003488,new,US,2024-05,49,0,46.28,1,1.4
C0003489,regular,UK,2022-01,73,0,772.48,1,2.6
C0003490,occasional,JP,2023-06,55,0,249.82,1,4.7
C0003491,occasional,US,2022-05,28,0,47.47,0,4.1
C0003492,loyalty,AE,2024-10,28,1,712.83,1,1.3
C0003493,new,AU,2023-07,36,0,36.28,1,4.4
C0003494,occasional,DE,2023-07,40,0,237.14,1,1.3
C0003495,loyalty,UK,2024-12,24,1,1571.58,1,3.7
C0003496,new,DE,2024-05,62,0,88.37,0,2.3
C0003497,new,US,2022-12,21,0,56.1,1,2.1
C0003498,new,DE,2023-11,21,0,11.64,0,2.9
C0003499,regular,US,2022-11,25,0,437.39,1,1.3
C0003500,new,FR,2023-07,25,0,18.75,0,4.9
C0003501,regular,AU,2024-06,50,0,240.54,1,4.8
C0003502,occasional,US,2024-11,64,0,181.31,0,1.7
C0003503,loyalty,UK,2024-11,71,1,1713.34,1,4.8
C0003504,occasional,US,2023-06,64,0,196.73,0,4.8
C0003505,new,US,2024-09,57,0,69.77,1,1.5
C0003506,occasional,UK,2024-09,51,0,221.52,0,1.1
C0003507,occasional,US,2023-08,35,0,98.12,1,2.9
C0003508,new,AE,2022-02,41,0,47.48,1,2.4
C0003509,occasional,US,2022-05,67,0,92.86,0,2.9
C0003510,regular,AE,2023-12,24,0,326.37,1,3.1
C0003511,churned,US,2024-06,65,0,74.93,1,4.0
C0003512,new,US,2024-09,64,0,90.9,0,3.5
C0003513,churned,FR,2022-09,21,0,82.82,1,3.0
C0003514,churned,DE,2024-09,31,0,47.51,1,3.0
C0003515,churned,US,2024-06,35,0,15.55,1,4.8
C0003516,new,AU,2023-06,70,0,36.89,1,2.2
C0003517,occasional,US,2023-02,43,0,115.65,1,1.8
C0003518,regular,US,2023-05,62,0,203.67,1,2.3
C0003519,occasional,DE,2024-01,52,0,119.76,1,4.2
C0003520,new,UK,2024-06,22,0,12.07,1,2.2
C0003521,occasional,UK,2022-07,56,0,247.5,0,3.6
C0003522,new,AU,2023-01,54,0,25.27,0,
C0003523,loyalty,UK,2022-05,67,1,1037.97,0,2.6
C0003524,regular,US,2024-10,70,0,772.3,1,4.0
C0003525,occasional,US,2023-03,51,0,152.24,0,1.7
C0003526,regular,US,2022-10,68,0,323.56,1,3.5
C0003527,loyalty,FR,2022-08,25,1,1200.68,1,3.3
C0003528,regular,US,2022-03,52,0,716.56,1,4.2
C0003529,new,UK,2023-05,50,0,40.39,1,4.7
C0003530,occasional,UK,2024-04,27,0,89.23,1,1.6
C0003531,loyalty,AE,2022-12,48,1,763.47,1,2.0
C0003532,loyalty,US,2023-03,56,1,1850.53,1,1.6
C0003533,occasional,US,2023-11,41,0,185.07,1,5.0
C0003534,regular,CA,2023-01,55,0,675.57,1,3.4
C0003535,new,UK,2024-03,60,0,51.52,1,4.8
C0003536,new,DE,2022-12,51,0,37.64,0,4.9
C0003537,regular,FR,2023-05,40,0,793.22,1,4.6
C0003538,occasional,CA,2024-12,33,0,234.26,0,2.1
C0003539,regular,US,2024-07,55,0,317.64,0,3.0
C0003540,regular,CA,2023-09,69,0,660.21,1,1.9
C0003541,new,US,2023-03,44,0,23.17,1,2.7
C0003542,occasional,JP,2024-12,46,0,31.88,0,2.7
C0003543,new,US,2023-05,69,0,43.2,1,4.7
C0003544,regular,US,2023-01,34,0,212.31,1,3.8
C0003545,regular,US,2023-10,64,0,588.81,0,4.0
C0003546,occasional,AE,2023-03,32,0,130.19,1,4.0
C0003547,occasional,JP,2024-09,32,0,161.75,1,3.2
C0003548,churned,US,2022-08,34,0,61.18,1,2.4
C0003549,loyalty,US,2022-02,21,1,1015.4,1,4.4
C0003550,new,US,2023-04,44,0,60.86,1,2.4
C0003551,new,US,2024-11,38,0,76.27,1,3.1
C0003552,occasional,AE,2022-03,31,0,97.62,1,1.6
C0003553,regular,US,2024-06,61,0,596.68,1,3.4
C0003554,occasional,JP,2022-01,47,0,246.48,1,2.9
C0003555,regular,CA,2023-09,29,0,303.27,0,4.5
C0003556,new,US,2023-05,28,0,60.64,1,2.2
C0003557,occasional,UK,2022-06,64,0,40.14,1,2.2
C0003558,churned,JP,2024-03,33,0,41.99,1,1.5
C0003559,occasional,AU,2022-07,40,0,214.43,0,2.9
C0003560,occasional,FR,2023-04,24,0,95.93,0,4.1
C0003561,new,US,2023-09,63,0,21.63,1,3.6
C0003562,occasional,US,2023-07,38,0,67.88,1,1.4
C0003563,churned,AE,2022-02,58,0,75.92,1,2.2
C0003564,regular,US,2023-05,41,0,741.67,1,2.3
C0003565,churned,UK,2023-12,63,0,57.76,0,3.4
C0003566,new,FR,2023-07,41,0,25.09,1,4.2
C0003567,new,DE,2024-03,69,0,92.83,0,5.0
C0003568,occasional,US,2024-04,59,0,220.82,0,2.0
C0003569,new,US,2022-07,45,0,85.85,0,1.8
C0003570,regular,AU,2024-05,45,0,251.87,1,2.7
C0003571,new,US,2024-09,53,0,16.5,1,3.7
C0003572,loyalty,US,2024-07,57,1,2251.44,1,3.9
C0003573,regular,CA,2024-07,58,0,719.57,1,4.3
C0003574,regular,FR,2022-08,19,0,373.34,0,2.2
C0003575,regular,UK,2023-12,33,0,594.58,1,4.4
C0003576,regular,AU,2023-05,42,0,300.05,1,3.7
C0003577,new,DE,2024-12,48,0,64.29,1,1.1
C0003578,regular,JP,2024-06,23,0,489.86,1,4.9
C0003579,new,AU,2022-06,29,0,13.61,0,2.0
C0003580,loyalty,US,2024-10,44,1,805.13,1,1.3
C0003581,new,US,2024-02,43,0,10.81,1,2.8
C0003582,new,US,2023-08,53,0,22.47,1,3.1
C0003583,regular,UK,2023-05,21,0,430.57,0,2.9
C0003584,new,UK,2023-06,63,0,34.98,0,4.1
C0003585,churned,UK,2024-04,35,0,14.11,1,1.5
C0003586,new,JP,2024-04,49,0,92.02,1,4.2
C0003587,regular,DE,2023-08,71,0,450.75,1,2.9
C0003588,occasional,AE,2024-12,39,0,101.15,1,1.3
C0003589,new,UK,2022-09,35,0,71.07,0,4.9
C0003590,regular,DE,2023-04,33,0,762.47,1,4.6
C0003591,new,US,2023-10,55,0,51.9,1,2.3
C0003592,regular,UK,2022-06,72,0,672.12,0,3.0
C0003593,new,UK,2023-06,49,0,38.88,1,2.0
C0003594,loyalty,US,2024-07,29,1,1487.6,1,3.0
C0003595,loyalty,AE,2024-01,71,1,1867.35,1,2.0
C0003596,churned,DE,2024-02,20,0,80.64,1,2.5
C0003597,new,US,2022-06,41,0,39.54,0,2.1
C0003598,new,AU,2022-06,25,0,26.08,0,2.8
C0003599,churned,US,2023-04,19,0,76.67,1,1.3
C0003600,regular,UK,2022-12,74,0,553.69,0,3.1
C0003601,regular,UK,2022-01,22,0,633.67,1,1.9
C0003602,loyalty,US,2023-08,69,1,2849.61,1,1.7
C0003603,occasional,DE,2024-04,49,0,164.2,1,2.4
C0003604,regular,US,2024-03,36,0,592.19,0,3.9
C0003605,churned,US,2022-04,67,0,60.73,1,2.4
C0003606,loyalty,UK,2024-05,18,1,1816.84,1,4.0
C0003607,loyalty,US,2023-02,57,1,2705.7,1,4.9
C0003608,regular,JP,2022-06,61,0,768.91,1,4.8
C0003609,regular,US,2023-05,38,0,392.76,1,1.9
C0003610,regular,US,2022-08,35,0,795.37,1,4.7
C0003611,occasional,CA,2024-01,18,0,208.96,1,4.5
C0003612,regular,DE,2024-03,19,0,511.31,1,1.1
C0003613,occasional,UK,2024-03,20,0,137.77,1,
C0003614,new,FR,2022-05,44,0,37.11,0,4.8
C0003615,occasional,AU,2023-01,48,0,210.14,1,4.0
C0003616,occasional,US,2023-06,42,0,116.81,1,3.4
C0003617,regular,US,2024-12,58,0,275.47,1,5.0
C0003618,regular,JP,2023-08,38,0,430.64,1,1.8
C0003619,regular,US,2023-12,63,0,271.33,0,4.1
C0003620,churned,FR,2023-01,55,0,30.01,1,4.6
C0003621,occasional,UK,2022-11,71,0,76.74,1,3.0
C0003622,regular,UK,2024-05,59,0,364.02,1,2.2
C0003623,occasional,AE,2024-07,25,0,122.44,1,2.8
C0003624,new,JP,2022-02,49,0,11.53,1,4.9
C0003625,occasional,US,2023-08,55,0,45.72,1,4.0
C0003626,occasional,UK,2024-04,18,0,75.53,0,3.2
C0003627,new,FR,2022-06,20,0,33.48,1,1.4
C0003628,occasional,US,2023-12,19,0,207.85,1,3.8
C0003629,occasional,CA,2023-06,27,0,131.84,1,2.1
C0003630,regular,DE,2023-07,68,0,303.08,1,5.0
C0003631,loyalty,US,2023-10,31,1,2601.17,1,3.1
C0003632,churned,AU,2024-08,28,0,71.83,1,3.5
C0003633,occasional,CA,2022-04,43,0,247.11,1,5.0
C0003634,regular,US,2022-08,40,0,262.49,1,4.0
C0003635,occasional,FR,2023-01,74,0,150.17,0,2.9
C0003636,loyalty,US,2024-05,23,1,2262.28,0,3.2
C0003637,new,US,2023-10,65,0,85.27,1,4.6
C0003638,regular,US,2022-07,31,0,361.55,1,4.7
C0003639,new,AU,2022-01,35,0,89.36,0,2.9
C0003640,occasional,US,2024-12,45,0,79.33,1,2.4
C0003641,regular,US,2022-05,73,0,313.61,1,4.1
C0003642,loyalty,FR,2022-02,31,1,1853.46,1,1.6
C0003643,new,DE,2023-03,37,0,38.0,1,2.6
C0003644,regular,US,2023-08,55,0,702.32,0,1.1
C0003645,loyalty,US,2022-10,56,1,1602.76,1,4.4
C0003646,new,AE,2022-07,38,0,90.01,1,1.2
C0003647,regular,UK,2022-04,25,0,469.42,0,3.2
C0003648,regular,FR,2023-03,62,0,798.03,1,5.0
C0003649,regular,US,2024-11,69,0,170.47,1,2.3
C0003650,new,DE,2022-06,52,0,94.47,1,4.2
C0003651,regular,AE,2023-09,67,0,712.58,0,1.5
C0003652,regular,US,2022-07,32,0,497.64,0,1.5
C0003653,regular,US,2024-01,67,0,796.79,1,1.9
C0003654,regular,US,2022-03,64,0,594.55,0,4.2
C0003655,regular,US,2022-08,69,0,620.23,1,3.5
C0003656,loyalty,US,2022-01,71,1,894.62,1,4.3
C0003657,regular,CA,2023-12,37,0,161.28,1,2.1
C0003658,regular,DE,2024-02,24,0,740.21,0,1.7
C0003659,new,UK,2022-07,60,0,80.52,0,3.2
C0003660,loyalty,US,2023-05,56,1,1553.17,1,1.1
C0003661,regular,UK,2022-11,54,0,286.43,1,2.9
C0003662,churned,UK,2022-02,53,0,59.25,1,4.8
C0003663,new,CA,2022-02,20,0,73.01,0,3.6
C0003664,occasional,DE,2024-10,56,0,34.32,1,3.0
C0003665,regular,AE,2023-12,45,0,332.15,1,1.8
C0003666,regular,US,2023-12,19,0,732.6,1,2.8
C0003667,regular,UK,2022-11,66,0,532.74,1,3.2
C0003668,loyalty,CA,2022-10,19,1,2234.53,0,3.0
C0003669,regular,UK,2024-05,31,0,207.27,1,3.2
C0003670,occasional,FR,2023-04,34,0,40.34,1,4.9
C0003671,regular,AU,2022-04,62,0,616.93,1,1.8
C0003672,occasional,CA,2023-06,22,0,93.18,1,2.6
C0003673,regular,US,2023-07,39,0,795.72,0,1.6
C0003674,regular,US,2023-09,38,0,322.68,1,2.6
C0003675,new,UK,2023-08,41,0,29.34,1,1.4
C0003676,new,JP,2024-07,67,0,63.64,1,2.4
C0003677,regular,DE,2022-09,36,0,775.12,0,2.5
C0003678,occasional,US,2023-10,38,0,105.46,0,3.9
C0003679,regular,UK,2024-08,41,0,564.24,1,4.7
C0003680,loyalty,US,2024-12,40,1,1982.97,0,3.0
C0003681,new,US,2024-11,72,0,56.22,1,4.1
C0003682,regular,US,2024-03,33,0,367.79,0,2.6
C0003683,regular,US,2022-04,24,0,361.68,1,2.1
C0003684,occasional,FR,2024-12,42,0,164.11,1,1.6
C0003685,regular,US,2022-02,22,0,592.85,1,2.6
C0003686,loyalty,US,2023-08,63,1,2222.39,1,4.0
C0003687,regular,DE,2023-05,68,0,795.81,1,3.4
C0003688,churned,US,2024-01,65,0,65.13,1,1.9
C0003689,occasional,US,2024-05,63,0,203.33,1,4.0
C0003690,regular,US,2024-03,42,0,389.29,1,1.4
C0003691,loyalty,US,2022-09,57,1,1673.97,0,1.6
C0003692,occasional,FR,2024-04,40,0,89.34,0,1.7
C0003693,loyalty,US,2024-04,66,1,2427.41,0,3.7
C0003694,occasional,US,2022-01,29,0,49.41,1,2.1
C0003695,new,US,2023-11,26,0,85.4,1,4.5
C0003696,regular,US,2022-05,73,0,373.24,1,1.4
C0003697,regular,US,2023-09,38,0,590.75,1,4.7
C0003698,loyalty,US,2022-09,35,1,2447.26,1,1.0
C0003699,loyalty,US,2023-01,56,1,1117.83,1,4.7
C0003700,regular,US,2022-10,37,0,208.38,1,1.5
C0003701,new,AU,2024-08,60,0,13.51,1,1.1
C0003702,regular,US,2024-09,42,0,318.25,1,2.1
C0003703,occasional,US,2024-05,62,0,85.99,0,2.3
C0003704,occasional,UK,2024-03,22,0,147.41,1,3.9
C0003705,loyalty,US,2023-02,59,1,2160.88,1,4.6
C0003706,regular,AE,2022-06,36,0,396.42,1,2.5
C0003707,regular,US,2023-09,42,0,240.87,1,2.0
C0003708,occasional,DE,2023-04,71,0,88.86,1,2.1
C0003709,regular,CA,2022-11,45,0,386.79,1,4.5
C0003710,new,US,2022-09,22,0,12.63,0,1.2
C0003711,new,US,2022-06,44,0,86.02,1,2.7
C0003712,new,UK,2024-06,31,0,61.36,1,1.9
C0003713,churned,JP,2022-12,45,0,79.55,1,2.4
C0003714,new,US,2024-10,30,0,67.45,1,2.0
C0003715,new,UK,2024-01,54,0,22.48,1,4.1
C0003716,new,US,2022-06,31,0,64.72,0,2.0
C0003717,new,UK,2022-03,44,0,20.07,1,4.6
C0003718,new,US,2023-03,72,0,14.73,1,3.8
C0003719,churned,UK,2022-03,54,0,40.63,0,2.2
C0003720,occasional,US,2024-11,58,0,126.34,0,1.3
C0003721,occasional,UK,2024-09,62,0,71.37,1,1.7
C0003722,occasional,US,2023-12,70,0,108.81,1,3.1
C0003723,new,FR,2022-11,68,0,71.44,1,4.3
C0003724,regular,FR,2024-08,66,0,182.72,1,2.5
C0003725,new,AU,2023-12,37,0,42.69,0,2.6
C0003726,new,JP,2023-01,53,0,60.28,0,4.7
C0003727,churned,DE,2024-08,64,0,43.67,1,2.7
C0003728,regular,FR,2022-08,49,0,692.21,1,1.7
C0003729,new,US,2023-09,25,0,85.73,1,1.7
C0003730,new,CA,2024-01,47,0,61.52,1,4.4
C0003731,churned,UK,2024-09,30,0,66.1,0,2.9
C0003732,churned,DE,2022-05,57,0,33.23,1,4.1
C0003733,occasional,DE,2022-11,66,0,100.99,1,3.3
C0003734,occasional,FR,2024-07,58,0,96.64,1,1.8
C0003735,regular,AU,2023-06,49,0,691.36,1,2.0
C0003736,churned,AE,2024-04,52,0,38.85,1,1.5
C0003737,regular,DE,2024-04,48,0,344.09,1,
C0003738,new,US,2022-11,43,0,40.06,0,3.4
C0003739,new,CA,2022-12,30,0,20.31,1,4.2
C0003740,regular,UK,2023-06,56,0,164.11,1,3.7
C0003741,regular,UK,2022-02,37,0,791.5,1,4.6
C0003742,regular,UK,2024-05,26,0,360.57,1,4.6
C0003743,new,UK,2022-05,63,0,67.49,0,4.8
C0003744,occasional,FR,2024-10,49,0,200.55,1,4.1
C0003745,loyalty,UK,2024-05,47,1,1484.52,0,2.9
C0003746,new,AU,2023-01,47,0,96.39,0,2.4
C0003747,regular,AU,2022-03,22,0,358.73,1,1.3
C0003748,new,DE,2024-05,48,0,67.61,1,4.7
C0003749,regular,US,2023-05,48,0,485.03,1,2.1
C0003750,regular,UK,2022-08,47,0,361.73,1,1.6
C0003751,loyalty,UK,2023-04,18,1,2036.99,1,1.3
C0003752,occasional,UK,2024-09,60,0,38.36,1,2.0
C0003753,occasional,CA,2024-01,53,0,56.47,0,4.4
C0003754,new,US,2024-01,61,0,23.13,1,4.8
C0003755,occasional,US,2023-07,46,0,167.76,0,2.0
C0003756,regular,AU,2022-06,36,0,595.98,1,4.4
C0003757,regular,CA,2024-11,65,0,404.59,1,3.4
C0003758,regular,DE,2024-03,37,0,674.25,1,2.2
C0003759,churned,US,2023-07,43,0,31.45,0,2.2
C0003760,regular,DE,2024-03,18,0,281.4,1,2.6
C0003761,churned,DE,2023-02,27,0,73.35,1,1.6
C0003762,regular,DE,2024-03,24,0,316.37,1,3.6
C0003763,loyalty,US,2024-11,42,1,1398.44,1,1.1
C0003764,regular,US,2023-01,32,0,685.22,1,4.6
C0003765,loyalty,UK,2022-01,36,1,2512.74,1,4.0
C0003766,new,UK,2024-03,61,0,75.53,1,2.4
C0003767,occasional,UK,2024-07,56,0,228.42,0,3.0
C0003768,regular,US,2024-06,63,0,380.98,1,2.7
C0003769,occasional,US,2024-12,64,0,75.51,1,4.8
C0003770,occasional,US,2023-01,32,0,223.32,1,3.0
C0003771,churned,CA,2024-10,53,0,37.76,1,4.8
C0003772,churned,US,2022-08,67,0,17.19,1,
C0003773,occasional,UK,2023-10,35,0,48.58,1,4.1
C0003774,new,UK,2024-08,39,0,32.25,1,3.8
C0003775,new,AU,2024-09,48,0,35.48,1,3.7
C0003776,occasional,US,2023-11,63,0,30.05,1,2.6
C0003777,new,DE,2023-08,26,0,75.5,1,1.4
C0003778,loyalty,AU,2023-05,44,1,2266.31,1,3.0
C0003779,new,US,2024-08,31,0,53.38,1,4.1
C0003780,churned,UK,2024-08,58,0,42.57,0,1.5
C0003781,loyalty,US,2022-09,31,1,761.27,1,2.9
C0003782,new,JP,2022-05,38,0,45.22,1,2.0
C0003783,churned,FR,2024-06,37,0,37.77,0,2.8
C0003784,regular,US,2024-06,22,0,627.18,1,1.8
C0003785,occasional,AU,2022-04,56,0,67.8,1,
C0003786,churned,FR,2023-06,32,0,66.31,0,3.6
C0003787,churned,UK,2023-07,45,0,11.75,1,2.7
C0003788,loyalty,US,2022-02,57,1,501.38,1,2.0
C0003789,regular,US,2023-12,62,0,231.72,0,2.1
C0003790,occasional,UK,2024-12,70,0,70.29,1,1.8
C0003791,regular,DE,2022-08,25,0,202.86,1,4.9
C0003792,regular,AU,2024-05,53,0,341.14,1,1.9
C0003793,loyalty,US,2022-03,36,1,2942.93,1,2.7
C0003794,regular,UK,2022-08,61,0,625.97,0,3.0
C0003795,occasional,US,2023-09,40,0,101.57,1,3.7
C0003796,occasional,UK,2024-10,18,0,195.89,1,4.0
C0003797,occasional,US,2024-08,66,0,221.85,1,2.5
C0003798,new,US,2024-10,61,0,96.39,0,3.1
C0003799,regular,US,2024-12,36,0,715.28,1,4.6
C0003800,regular,UK,2024-05,65,0,273.09,0,1.5
C0003801,loyalty,US,2023-02,41,1,1721.36,1,2.8
C0003802,regular,AE,2022-05,41,0,363.54,1,1.8
C0003803,regular,US,2024-06,35,0,793.72,0,1.2
C0003804,regular,UK,2022-07,46,0,739.95,1,1.6
C0003805,loyalty,UK,2023-07,74,1,948.34,1,2.0
C0003806,regular,US,2024-04,20,0,698.9,1,3.3
C0003807,occasional,US,2022-02,51,0,145.75,1,4.1
C0003808,occasional,US,2024-09,27,0,32.55,1,4.8
C0003809,churned,UK,2022-11,25,0,62.78,1,4.8
C0003810,new,JP,2022-08,21,0,37.13,0,4.5
C0003811,occasional,US,2023-02,33,0,169.28,0,3.1
C0003812,loyalty,FR,2023-05,59,1,2268.23,1,2.7
