anomaly_id,date,kpi,tier,severity,votes,direction,actual_value,expected_value,deviation_pct,z_score,anomaly_flag,anomaly_event,dependency_chain,suspected_driver_kpi,driver_z_score,driver_direction,graph_depth_reached,co_anomalous_kpis,affected_tier1_kpis,root_cause_confidence,confidence_tier,ci_ran,ci_relative_effect_pct,ci_effect_significant,ci_confidence,dw_ran,dw_treatment,dw_effect_pct,dw_refutation_passed,dw_p_value,is_externally_driven,external_driver_type,external_driver_detail,snap_economic_index,snap_marketing_pressure,snap_seasonal_index,snap_consumer_sentiment,actionability_score,actionability_label,escalation_suppressed,suppression_reason,rca_completeness_score,layer4_priority_flag,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,revenue_impact_factor,tier_factor,confidence_factor,recoverability_factor,external_factor,priority_score,priority_band,priority_rank
ANO-20240620-DSC,2024-06-20,avg_discount_pct,3,LOW,2,UP,0.115,0.0894,28.64,1.3271,0,,avg_discount_pct,avg_discount_pct,1.3271,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.06756,0.45172,0.14999,0.02963,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +28.6% on 2024-06-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,2099.41,1042.95,26,8997.45,2.56,"Average discount rate is tracking $2,099 below forecast for the week. At current trajectory, this represents a $8,997 monthly shortfall — 2.6% below plan. Approximately 26 customers experienced degraded average discount rate.",0.601969,0.3,0.3,1.0,1.0,0.545689,MEDIUM,155
ANO-20240621-DSC,2024-06-21,avg_discount_pct,3,LOW,2,UP,0.097,0.0933,3.97,0.2142,0,,avg_discount_pct,avg_discount_pct,0.2142,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.10159,0.26754,0.14993,0.00869,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +4.0% on 2024-06-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,303.43,150.74,4,1300.41,0.37,"Average discount rate is tracking $303 below forecast for the week. At current trajectory, this represents a $1,300 monthly shortfall — 0.4% below plan. Approximately 4 customers experienced degraded average discount rate.",0.449753,0.3,0.3,1.0,1.0,0.492414,LOW,176
ANO-20240622-DSC,2024-06-22,avg_discount_pct,3,LOW,2,UP,0.097,0.0966,0.41,0.0284,0,,avg_discount_pct,avg_discount_pct,0.0284,UP,0,"avg_order_value_usd, inventory_health","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.19968,0.26634,0.14983,-0.00467,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +0.4% on 2024-06-22. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,32.8,16.3,1,140.59,0.04,"Average discount rate is tracking $33 below forecast for the week. At current trajectory, this represents a $141 monthly shortfall — 0.0% below plan. Approximately 1 customers experienced degraded average discount rate.",0.274679,0.3,0.3,1.0,1.0,0.431138,LOW,181
ANO-20240820-DSC,2024-08-20,avg_discount_pct,3,LOW,2,UP,0.09,0.078,15.38,1.4517,1,back_to_school_surge,avg_discount_pct,avg_discount_pct,1.4517,UP,0,"n_orders, sessions, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.20739,0.19968,0.07294,0.10939,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +15.4% on 2024-08-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,984.1,488.88,12,4217.56,1.2,"Average discount rate is tracking $984 below forecast for the week. At current trajectory, this represents a $4,218 monthly shortfall — 1.2% below plan. Approximately 12 customers experienced degraded average discount rate.",0.542343,0.3,0.3,1.0,1.0,0.52482,MEDIUM,172
ANO-20240821-DSC,2024-08-21,avg_discount_pct,3,LOW,2,UP,0.089,0.0807,10.29,0.9958,0,,avg_discount_pct,avg_discount_pct,0.9958,UP,0,"bounce_rate, inventory_health","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.22761,0.19312,0.07067,0.09568,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +10.3% on 2024-08-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,680.67,338.14,9,2917.14,0.83,"Average discount rate is tracking $681 below forecast for the week. At current trajectory, this represents a $2,917 monthly shortfall — 0.8% below plan. Approximately 9 customers experienced degraded average discount rate.",0.513332,0.3,0.3,1.0,1.0,0.514666,MEDIUM,173
ANO-20241214-DSC,2024-12-14,avg_discount_pct,3,LOW,2,UP,0.108,0.0909,18.81,1.6718,0,,avg_discount_pct,avg_discount_pct,1.6718,UP,0,"conversion_rate, inventory_health, n_orders, sessions, total_clicks, total_revenue_usd","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.10494,0.38398,-0.1495,-0.13445,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +18.8% on 2024-12-14. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1402.34,696.66,18,6010.02,1.71,"Average discount rate is tracking $1,402 below forecast for the week. At current trajectory, this represents a $6,010 monthly shortfall — 1.7% below plan. Approximately 18 customers experienced degraded average discount rate.",0.570214,0.3,0.3,1.0,1.0,0.534575,MEDIUM,166
ANO-20241216-DSC,2024-12-16,avg_discount_pct,3,LOW,2,UP,0.105,0.098,7.14,0.8269,0,,avg_discount_pct,avg_discount_pct,0.8269,UP,0,"avg_order_value_usd, bounce_rate","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.12788,0.35268,-0.14983,-0.1152,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +7.1% on 2024-12-16. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,574.06,285.18,7,2460.24,0.7,"Average discount rate is tracking $574 below forecast for the week. At current trajectory, this represents a $2,460 monthly shortfall — 0.7% below plan. Approximately 7 customers experienced degraded average discount rate.",0.499927,0.3,0.3,1.0,1.0,0.509974,MEDIUM,174
ANO-20250130-DSC,2025-01-30,avg_discount_pct,3,LOW,2,UP,0.123,0.1009,21.9,1.4369,0,,avg_discount_pct,avg_discount_pct,1.4369,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.11527,0.53216,-0.11375,-0.21728,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +21.9% on 2025-01-30. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1812.38,900.36,23,7767.33,2.21,"Average discount rate is tracking $1,812 below forecast for the week. At current trajectory, this represents a $7,767 monthly shortfall — 2.2% below plan. Approximately 23 customers experienced degraded average discount rate.",0.590399,0.3,0.3,1.0,1.0,0.54164,MEDIUM,161
ANO-20250131-DSC,2025-01-31,avg_discount_pct,3,LOW,2,UP,0.123,0.1067,15.28,1.0982,0,,avg_discount_pct,avg_discount_pct,1.0982,UP,0,avg_roas,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.08003,0.52883,-0.11205,-0.17348,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +15.3% on 2025-01-31. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1336.73,664.06,17,5728.85,1.63,"Average discount rate is tracking $1,337 below forecast for the week. At current trajectory, this represents a $5,729 monthly shortfall — 1.6% below plan. Approximately 17 customers experienced degraded average discount rate.",0.566444,0.3,0.3,1.0,1.0,0.533255,MEDIUM,168
ANO-20250201-DSC,2025-02-01,avg_discount_pct,3,LOW,2,UP,0.116,0.1113,4.22,0.4235,0,,avg_discount_pct,avg_discount_pct,0.4235,UP,0,,"conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,-0.15255,0.46134,-0.11031,-0.10342,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +4.2% on 2025-02-01. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,385.44,191.48,5,1651.88,0.47,"Average discount rate is tracking $385 below forecast for the week. At current trajectory, this represents a $1,652 monthly shortfall — 0.5% below plan. Approximately 5 customers experienced degraded average discount rate.",0.468579,0.3,0.3,1.0,1.0,0.499003,LOW,175
ANO-20250924-DSC,2025-09-24,avg_discount_pct,3,LOW,2,UP,0.094,0.0787,19.44,1.7208,0,,avg_discount_pct,avg_discount_pct,1.7208,UP,0,"conversion_rate, n_orders, sessions","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02496,0.23933,-0.01161,0.15425,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +19.4% on 2025-09-24. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1254.72,623.32,16,5377.38,1.53,"Average discount rate is tracking $1,255 below forecast for the week. At current trajectory, this represents a $5,377 monthly shortfall — 1.5% below plan. Approximately 16 customers experienced degraded average discount rate.",0.561461,0.3,0.3,1.0,1.0,0.531511,MEDIUM,171
ANO-20250925-DSC,2025-09-25,avg_discount_pct,3,LOW,2,UP,0.101,0.0831,21.54,1.5899,0,,avg_discount_pct,avg_discount_pct,1.5899,UP,0,"conversion_rate, n_orders, sessions","conversion_rate, n_orders, total_revenue_usd",,UNAVAILABLE,False,,,,False,,,,,False,none,,0.02264,0.31272,-0.01418,0.12496,1.0,HIGH,False,,0,MONITOR,[LOW] avg_discount_pct moved UP +21.5% on 2025-09-25. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1467.94,729.25,18,6291.19,1.79,"Average discount rate is tracking $1,468 below forecast for the week. At current trajectory, this represents a $6,291 monthly shortfall — 1.8% below plan. Approximately 18 customers experienced degraded average discount rate.",0.573812,0.3,0.3,1.0,1.0,0.535834,MEDIUM,164
